ID,CONSOLE,YEAR,CATEGORY,PUBLISHER,RATING,CRITICS_POINTS,USER_POINTS,SalesInMillions
2524,x360,2010,sports,Electronic Arts,E,2.5,0.2916666666666667,1.010617605383713
4071,x,2008,shooter,Ubisoft,M,1.8974358974358967,0.2357142857142857,1.2110668604462222
970,pc,2009,role-playing,Electronic Arts,M,1.3582089552238803,0.0024130190796857,0.2559027077635025
1111,gba,2002,platform,Vivendi Games,E,4.5,0.95,0.2454099630390675
1288,ps2,2004,sports,Electronic Arts,E,4.823529411764706,0.2071428571428571,0.3584716116102237
140,ds,2007,adventure,Capcom,T,1.625,0.0964285714285714,3.8648665656770778
3979,gc,2006,shooter,Ubisoft,T,3.272727272727273,0.6799999999999999,1.836385044613254
2534,ps,2003,sports,Electronic Arts,E,8.6,1.3333333333333333,1.1602858868937465
2030,psv,2016,role-playing,Nippon Ichi Software,T,2.571428571428572,0.2371428571428571,1.1530252587200214
3813,wii,2009,shooter,Sega,T,0.8734177215189873,0.0317829457364341,0.6124707043250899
3709,pc,2004,adventure,Mc2 Entertainment,T,3.4782608695652173,0.0552631578947368,2.259956440051853
1948,ps3,2010,action,Sony Computer Entertainment,T,0.9636363636363636,0.0278260869565217,1.3237563969322494
4027,x,2005,sports,Electronic Arts,E,4.944444444444445,0.5857142857142856,0.7484254830721544
1156,ps2,2004,sports,Sega,E,2.4324324324324325,0.0976190476190476,4.478463874920105
1597,ps2,2009,misc,Activision,T,3.4166666666666665,0.1744680851063829,6.809767456460511
175,ps2,2001,action,3Do,T,3.0,0.95,0.9601177516998558
78,ps2,2005,action,Acclaim Entertainment,T,2.064516129032258,0.8,2.6851782225655594
331,gc,2007,shooter,Eidos Interactive,E10+,12.75,1.04,2.4227282978238662
1939,ps3,2009,action,Activision,E10+,3.3043478260869565,0.4055555555555555,1.9421102079655344
4116,ps3,2008,action,Take-Two Interactive,E,2.083333333333333,0.375,1.261277505077114
4,pc,2010,action,Activision,T,3.888888888888889,0.1145454545454545,1.076145893438502
341,ds,2009,role-playing,Graffiti,E,2.4166666666666665,0.375,1.19588995123596
3529,x,2005,sports,Electronic Arts,E,2.3142857142857145,0.8099999999999999,1.842390642584793
3458,psp,2010,fighting,Namco Bandai Games,T,1.5384615384615383,0.1377777777777777,0.8663540994603616
2323,ps2,2005,shooter,Namco Bandai Games,T,3.5625,0.7818181818181817,1.609288412019804
781,pc,2014,action,Deep Silver,M,1.7428571428571429,0.0135440180586907,0.4542152992520912
3167,ps2,2002,action,Take-Two Interactive,M,3.3125,0.6636363636363636,1.6600526623071254
3260,ps2,2005,action,Sony Computer Entertainment,T,1.181818181818182,0.0095991561181434,3.094281503513024
660,gba,2005,platform,Vivendi Games,E,3.571428571428572,0.246875,4.181844836473398
3818,ds,2010,role-playing,Success,E10+,3.0,0.3666666666666667,3.0199609337845588
241,x,2005,fighting,Eidos Interactive,M,3.333333333333333,0.7142857142857143,2.993179774237982
4055,ps3,2010,strategy,Ubisoft,T,2.303030303030303,0.1571428571428571,3.14556716488885
1885,x360,2012,racing,Microsoft Game Studios,E,1.1304347826086956,0.25,1.1360217712331495
2159,wii,2012,role-playing,Activision,T,6.25,0.325,0.5889165922056585
3368,ds,2008,sports,Electronic Arts,E,5.538461538461538,0.65,0.3182460663969224
483,x,2005,adventure,Take-Two Interactive,M,1.5098039215686274,0.2189189189189189,1.5401882266558982
3834,pc,2012,action,Kalypso Media,T,3.0,0.0966666666666666,1.329648147679476
3489,ds,2011,action,Activision,E10+,5.615384615384615,1.1666666666666667,2.46553237174591
3601,pc,2010,adventure,Rondomedia,M,4.466666666666667,0.1055555555555555,1.5493134771182988
1638,pc,2005,action,Electronic Arts,E,9.625,0.0875,0.2199499727318647
3216,wii,2007,action,Vivendi Games,M,3.0869565217391304,0.2896551724137931,2.601265672411076
2172,gc,2006,misc,Mad Catz,E,5.25,0.7555555555555555,2.7203517769272665
882,ps4,2016,racing,Codemasters,E,1.8478260869565213,0.0394088669950738,1.353474043213482
3056,ps3,2012,shooter,Sony Computer Entertainment,M,0.912087912087912,0.0143382352941176,2.7234532756799337
3887,3ds,2014,action,Nintendo,E,1.123456790123457,0.0083177570093457,4.836224394033839
4346,wii,2011,sports,Nintendo,E,1.095890410958904,0.0414507772020725,32.84455588495276
1142,ps3,2010,action,Namco Bandai Games,T,1.509433962264151,0.023961661341853,3.404902886317762
153,pc,2010,role-playing,Jowood Productions,T,2.52,0.0142394822006472,2.841740715265364
2395,ps4,2015,action,Square Enix,M,0.9833333333333332,0.0217665615141955,0.3958505668384978
2122,wiiu,2016,racing,Nintendo,E,1.0731707317073171,0.0056627255756067,8.695561264075334
2583,x360,2012,racing,Electronic Arts,T,1.537037037037037,0.0622222222222222,1.742613393711713
1090,ps2,2010,action,Namco Bandai Games,T,6.5,0.8125,2.8348256105407352
829,ps2,2006,fighting,Electronic Arts,M,1.8043478260869563,0.1186666666666666,1.2767342370252617
3869,wii,2010,action,Thq,T,13.25,1.3199999999999998,3.1170145494832298
87,ps3,2010,shooter,Sega,M,1.1403508771929824,0.0431952662721893,2.705723833923958
76,pc,2013,action,Nordic Games,T,2.7666666666666666,0.0053981106612685,2.6786985914622896
323,ds,2005,misc,Nintendo,E,1.6444444444444444,0.2740740740740741,8.639439838636406
2118,gc,2003,sports,Nintendo,E,1.653061224489796,0.1428571428571428,0.2305324587710644
3697,ps2,2000,sports,Take-Two Interactive,E,3.066666666666667,0.575,0.9577336178522592
870,ps2,2005,role-playing,Atari,E,6.857142857142857,0.1864864864864865,0.7300352315395026
2024,ps2,2009,action,Warner Bros. Interactive Entertainment,E10+,3.8,0.5571428571428572,1.0624561477776404
999,ds,2010,action,Atari,T,4.333333333333333,0.5,2.87939364604356
1721,ps2,2002,racing,Thq,E,7.714285714285714,0.44375,2.9618463850670063
2582,gc,2005,racing,Electronic Arts,E,4.25,0.5533333333333333,2.94711970483891
3824,x,2004,role-playing,Ubisoft,T,2.5588235294117645,0.0776785714285714,4.721997638590961
2305,ps4,2016,sports,Sony Computer Entertainment America,E,4.882352941176471,0.037560975609756,3.1157112925305808
1881,psp,2007,shooter,Sony Computer Entertainment,T,1.375,0.1012345679012345,2.1786222716783623
3397,x360,2012,shooter,505 Games,M,1.8108108108108107,0.0519083969465648,2.386116415685714
87,pc,2013,shooter,Sega,M,1.9428571428571428,0.0075050709939148,2.811553772571963
2093,ps2,2005,role-playing,505 Games,T,1.9411764705882355,0.3181818181818182,2.0951001369649243
924,ps2,2004,platform,Ubisoft,E,8.428571428571429,1.0142857142857142,1.8362630518182752
4455,gc,2004,role-playing,Activision,T,2.25,0.7000000000000001,1.934663345032171
2838,x360,2012,strategy,Popcap Games,E10+,3.2962962962962963,0.0509316770186335,2.290852255651261
3513,ps2,2004,racing,Midway Games,T,1.9,0.8,0.8886597878199813
1395,xone,2013,racing,Microsoft Game Studios,E,1.0394736842105263,0.0053832116788321,3.170415451626077
2583,pc,2008,racing,Electronic Arts,T,4.315789473684211,0.0160075329566855,1.7362791213806463
3451,psv,2015,action,Sony Computer Entertainment,M,3.4166666666666665,0.065625,2.468562611369358
23,pc,2012,action,Activision,M,6.333333333333333,0.0162025316455696,3.0976378758821403
29,wii,2012,sports,Ubisoft,E,3.2,0.4857142857142857,0.9851005386490852
736,wii,2007,misc,Activision,E10+,8.4,1.24,0.3257276328258708
661,ps,2001,platform,Sony Computer Entertainment,E,7.583333333333333,0.0202733485193621,6.566529554429348
2901,ds,2008,misc,Cave,E,11.833333333333334,1.0571428571428572,2.8873215751475323
743,ps2,2000,role-playing,Sony Computer Entertainment,T,2.962962962962963,0.083,0.2848256217418879
118,ps3,2015,action,Activision,E,8.25,0.185,1.943126819343529
3542,ps,2000,role-playing,Sony Computer Entertainment,E,6.153846153846154,0.1931818181818181,3.2768824254353177
1557,ps3,2013,action,Warner Bros. Interactive Entertainment,T,5.083333333333333,0.3941176470588235,2.4101448756705026
1032,x,2009,adventure,Empire Interactive,M,1.738095238095238,0.3666666666666667,2.025441936222753
1424,ps2,2003,shooter,Play It,M,2.333333333333333,0.217391304347826,2.790828143539077
3256,ps2,2005,role-playing,Ghostlight,T,1.809523809523809,0.238235294117647,0.1588681228589191
3002,pc,2015,platform,Ubisoft,E10+,7.818181818181818,0.0245614035087719,0.5428202361747488
2606,ds,2008,platform,Nintendo,E,1.3692307692307693,0.0196304849884526,31.33421957626124
2183,ps3,2008,shooter,Electronic Arts,T,4.6875,0.19,3.571649173517831
2359,xone,2018,fighting,Warner Bros. Interactive Entertainment,M,4.095238095238095,0.025886524822695,2.779976181506757
446,gc,2003,action,Vivendi Games,T,4.166666666666667,1.0,1.329615929728157
1776,x360,2013,fighting,Warner Bros. Interactive Entertainment,T,1.2857142857142858,0.0216438356164383,3.320503311817868
2529,wii,2010,sports,Electronic Arts,E,4.636363636363637,0.4214285714285714,1.1549285426580658
50,ps2,2007,action,Thq,T,3.473684210526316,0.6444444444444444,2.445541954117936
4205,psp,2008,platform,Capcom,E10+,1.469387755102041,0.4277777777777778,0.4756737639721194
3580,pc,1998,strategy,Activision,T,5.866666666666666,0.0112195121951219,2.8532510316577984
2864,gc,2007,role-playing,Nintendo,E,2.3703703703703702,0.1051282051282051,2.566741739628894
2380,ps3,2008,racing,Sony Computer Entertainment,T,9.333333333333334,0.0325892857142857,6.807886864432228
2071,ps3,2012,sports,Electronic Arts,E,2.305555555555556,0.0897058823529411,1.1459527956433726
2710,wii,2010,adventure,Namco Bandai Games,T,3.941176470588236,0.265625,1.6419247525182723
651,psp,2014,adventure,5P,M,2.9130434782608696,0.1639999999999999,2.7271597267180336
4277,x360,2010,sports,Sega,E,2.3529411764705883,0.2615384615384615,0.3177946088098586
684,x,2004,simulation,Microsoft Game Studios,T,1.7959183673469388,0.1955555555555555,0.8152037944967491
4313,wiiu,2014,action,Tecmo Koei,T,3.555555555555556,0.2387096774193548,2.525093555567892
1844,wii,2010,misc,Ubisoft,E10+,3.083333333333333,0.3041666666666666,7.741885547185054
2079,ps2,2004,sports,Electronic Arts,E,3.8,0.1184615384615384,4.33487844144332
2235,xone,2017,action,Konami Digital Entertainment,M,9.5,0.0079382579933847,0.9587785993189192
2374,pc,2010,racing,Capcom,E,7.222222222222222,0.7,1.850765015460405
903,ps3,2014,action,Disney Interactive Studios,E10+,3.571428571428572,0.125531914893617,0.4385836554500602
1845,ps3,2015,misc,Ubisoft,E10+,12.833333333333334,0.284,2.661730893803026
3004,wii,2007,misc,Ubisoft,E10+,2.68,0.1257575757575757,2.797246432525404
1147,ps3,2013,action,Disney Interactive Studios,E,1.6388888888888888,0.1791666666666666,3.057602595525866
529,gba,2003,platform,Konami Digital Entertainment,T,4.136363636363637,0.1440677966101695,0.3914464388469094
1677,ps3,2011,shooter,Mastiff,T,7.8,0.20625,2.360113769620211
2488,x360,2015,racing,Activision,E,10.285714285714286,0.1259259259259259,2.405853927617159
3910,ps2,2005,action,Electronic Arts,T,2.5625,0.1051282051282051,6.437254661408957
507,ps2,2005,fighting,Capcom,T,1.7272727272727273,0.96,0.9016134045330724
1731,ps2,2006,action,Universal Interactive,T,2.5357142857142856,0.3772727272727273,2.205266278572419
3586,x,2006,action,Take-Two Interactive,M,3.1904761904761907,0.5727272727272728,1.1658707486705622
88,psp,2009,action,Vivendi Games,T,1.4411764705882353,0.2947368421052631,2.126603744645376
884,ps2,2004,action,Agetec,T,2.357142857142857,1.1428571428571428,1.0049800078838853
2535,ps,2001,sports,Electronic Arts,E,13.5,0.977777777777778,3.08808004897616
1400,ps3,2011,shooter,Lucasarts,T,1.55,0.3222222222222222,0.1360339550496372
4115,x360,2007,sports,Take-Two Interactive,E,1.4423076923076923,0.272,1.95632391036804
3073,psv,2013,racing,Namco Bandai Games,E10+,1.1282051282051282,0.0627118644067796,1.0442330662230703
3270,ps2,2002,sports,Codemasters,E,3.764705882352941,0.6692307692307692,3.695201883720773
4131,psv,2015,action,Tecmo Koei,T,16.4,0.2047619047619047,3.15969099425253
3578,pc,2012,action,Lucasarts,T,4.214285714285714,0.0353658536585365,1.574987253674002
2899,x,2005,action,Ubisoft,M,1.8478260869565213,0.3,0.3038389513383968
1898,3ds,2014,action,Square Enix,E10+,1.3888888888888888,0.0304832713754646,2.8744600077566567
2601,pc,2004,role-playing,Atari,T,2.676470588235294,0.0166328600405679,2.118563452490681
2587,psp,2009,racing,Electronic Arts,E,4.071428571428571,0.3736842105263158,1.884125544465577
1532,ps4,2016,role-playing,Nippon Ichi Software,T,2.363636363636364,0.1285714285714285,1.3727268920313906
4064,ps2,2004,shooter,Ubisoft,T,2.2580645161290325,0.2625,0.6494946455749142
3590,x,2004,simulation,Microsoft Game Studios,T,4.15,0.425,0.1913459554427344
1746,ps3,2012,action,Activision,E10+,2.9130434782608696,1.042857142857143,0.2081673195879557
3047,ps3,2014,action,Capcom,M,1.4444444444444444,0.022072072072072,4.030081324201899
1940,ps3,2012,action,Sony Computer Entertainment,E10+,0.8,0.1761904761904762,0.2594595880427969
819,wii,2009,sports,Konami Digital Entertainment,E,2.1739130434782608,0.3375,1.2100829889786215
2973,x360,2011,shooter,Bethesda Softworks,M,1.051948051948052,0.0119856887298747,1.238559660554195
1121,ps3,2013,action,Ignition Entertainment,T,1.6956521739130437,0.1875,2.206407147749193
1102,ps4,2018,adventure,Ubisoft,E10+,2.1818181818181817,0.308,0.0717590456127486
2866,wiiu,2019,fighting,Namco Bandai Games,E10+,1.027027027027027,0.0289855072463768,1.2335286168235884
795,xone,2014,action,Microsoft Game Studios,M,1.1304347826086956,0.0074725274725274,2.7606894471031507
634,ps2,2004,strategy,Ubisoft,T,6.714285714285714,0.925,0.9575368802319468
2628,x,2006,sports,Electronic Arts,E10+,2.257142857142857,0.4666666666666667,2.2538007292015703
2409,ps2,2005,racing,Thq,E,2.6333333333333333,0.4941176470588235,3.918242380379088
2897,pc,2010,action,Ubisoft,T,4.6875,0.03,1.8203447188292448
1897,ds,2011,role-playing,Square Enix,E10+,1.4150943396226414,0.0475609756097561,1.6848456468209805
3481,ps,2002,action,Activision,E,4.578947368421052,0.081651376146789,5.132080466819495
4155,ps4,2015,racing,Ubisoft,E10+,1.5490196078431373,0.0293877551020408,1.2639609977902702
92,gc,2002,sports,Acclaim Entertainment,E,3.882352941176471,0.6222222222222222,2.2909293584320167
802,ps2,2003,shooter,Electronic Arts,M,3.65,0.2472222222222222,1.4208428374960187
2904,ps3,2010,action,Deep Silver,T,1.2727272727272727,0.19,1.1989191161349289
115,ps2,2005,misc,Sony Computer Entertainment,T,2.4571428571428573,0.3384615384615385,2.307606221082988
849,ps2,2003,action,Eidos Interactive,M,3.24,0.178,1.6964687898857016
2510,xone,2016,sports,Take-Two Interactive,E,5.294117647058823,0.0612244897959183,0.3394824691360277
1772,psp,2007,shooter,Thq,M,1.510204081632653,0.2766666666666666,2.14851234994646
3443,x360,2006,platform,Sega,E10+,1.2105263157894737,0.0096069868995633,0.8586340506464611
3655,3ds,2012,platform,Nintendo,E,1.0975609756097562,0.009081081081081,9.646665966111613
1689,pc,2006,simulation,Codemasters,T,4.222222222222222,0.3526315789473684,0.2966733534317741
1671,ps,2002,fighting,Acclaim Entertainment,E,3.7142857142857135,0.8,1.9755981616899647
613,x360,2006,sports,Take-Two Interactive,E,3.727272727272727,0.6833333333333332,0.8100258217479172
1360,x360,2013,fighting,Tecmo Koei,M,3.055555555555556,0.355,0.9128206355572568
1080,ps3,2009,action,Tecmo Koei,T,2.8181818181818183,0.2692307692307692,1.2740168044502804
2307,ps,2002,sports,Sony Computer Entertainment,E,15.2,1.0125,0.4883122871577899
1956,ps2,2005,action,Eidos Interactive,M,2.2058823529411766,0.1897959183673469,0.9587667029043516
4145,ps4,2016,action,Activision,T,1.54,0.0453987730061349,0.3139587924483999
517,ps2,2008,racing,Thq,E,2.3666666666666667,0.7000000000000001,0.027284659982623
1293,x,2009,sports,Electronic Arts,E,2.1,0.7888888888888889,2.797859760454735
3564,x,2008,shooter,Activision,T,2.075,0.0831775700934579,3.1360463572708897
3335,ps2,2010,action,Konami Digital Entertainment,M,3.333333333333333,0.1177419354838709,0.6717987510350658
4320,gc,2002,racing,Nintendo,E,3.809523809523809,0.2862068965517241,2.070258195623394
3189,ps2,2002,sports,Eidos Interactive,E,4.454545454545454,0.5833333333333334,0.7743160074358918
4328,wii,2009,sports,Namco Bandai Games,E,2.09375,0.7083333333333334,4.359433792157317
326,ps2,2008,racing,Xplosiv,M,1.9615384615384608,0.2333333333333333,2.931063993502068
1846,wiiu,2014,misc,Ubisoft,E10+,12.5,0.2538461538461538,1.749123699557067
4246,ps3,2008,role-playing,Sega,T,1.4333333333333331,0.0198156682027649,0.5189848470895523
1655,psp,2012,simulation,Rising Star Games,E,12.333333333333334,0.6583333333333333,0.1943831078326201
2492,gc,2002,racing,Infogrames,E,10.625,1.042857142857143,0.4109330939812448
95,ps2,2005,sports,Acclaim Entertainment,E,5.538461538461538,0.4095238095238095,0.0972057633437667
3600,x,2008,adventure,Microids,M,2.413793103448276,1.1666666666666667,1.6694439839692414
2418,wii,2010,simulation,Electronic Arts,E,1.7894736842105263,0.1285714285714286,2.0809736011979667
3305,pc,2013,simulation,Paradox Interactive,E,9.8,0.2296296296296296,2.0890047100163107
3943,pc,2008,simulation,Electronic Arts,T,7.5,0.4052631578947368,1.3484476693785017
1247,pc,2014,shooter,Ubisoft,M,2.046511627906977,0.0025529265255292,0.963791897550153
334,ps3,2016,shooter,Take-Two Interactive,M,3.4814814814814814,0.0045503211991434,1.3444397584948744
383,ds,2009,role-playing,Ignition Entertainment,E,1.5,0.4333333333333333,0.6826068903865263
1982,x360,2010,action,Activision,E10+,1.2833333333333334,0.1153846153846153,4.096327525994322
1774,ds,2010,role-playing,Sega,T,1.6304347826086956,0.1475409836065573,1.1338359529978723
3095,gba,2004,role-playing,Sting,T,2.923076923076923,0.4,0.1400868981781095
2235,ps4,2015,action,Konami Digital Entertainment,M,1.0813953488372092,0.0020566842237271,5.276173335488442
376,ps2,2006,shooter,Thq,M,2.6923076923076925,0.4047619047619047,1.7706705104055676
679,x,2008,action,Konami Digital Entertainment,M,1.5789473684210529,0.3777777777777777,1.7841793844634046
4171,x,2003,action,Activision,M,1.9743589743589745,0.2785714285714286,2.227428381821295
4074,x360,2011,shooter,Ubisoft,M,1.2424242424242424,0.0443181818181818,4.3752559506149
1299,ps3,2012,fighting,Electronic Arts,M,1.6153846153846154,0.0768421052631578,1.4625803983603785
1253,ps4,2017,action,Ubisoft,M,0.8351648351648352,0.0097222222222222,2.2203199300667427
1531,ps4,2018,strategy,Kalypso Media,T,6.4,0.5916666666666667,0.6876687170609673
2300,ps3,2009,sports,Sony Computer Entertainment,E,3.333333333333333,0.1327868852459016,1.859091965398982
2524,wii,2010,sports,Electronic Arts,E,1.837209302325581,0.425,2.653608265481971
4104,ds,2009,sports,Activision,E10+,3.761904761904762,1.1166666666666667,0.0955759250571222
4012,ps2,2010,strategy,Lucasarts,E10+,6.363636363636363,0.0566666666666666,0.4480166793417969
423,ps,2003,role-playing,Capcom,T,8.3,0.1893617021276595,1.8074165250678589
4404,x,2005,sports,Konami Digital Entertainment,E,4.684210526315789,0.8777777777777778,2.17175927240098
3503,ds,2007,action,Thq,E,13.4,0.6636363636363636,2.2341487836324765
588,ps3,2010,shooter,Codemasters,M,1.7647058823529411,0.1365384615384615,0.089571265297503
1414,psp,2007,platform,Konami Digital Entertainment,E,3.6666666666666665,1.28,1.8092486013747275
4492,ps3,2014,misc,Thq,T,7.454545454545454,0.4055555555555555,2.6940088056447618
3873,x360,2010,role-playing,Square Enix,M,1.346938775510204,0.0560975609756097,0.0927020576026085
83,psp,2010,role-playing,Sega,T,2.55,0.6666666666666666,0.3275592342832669
1744,gc,2004,platform,Namco Bandai Games,T,4.277777777777778,0.8444444444444444,2.7621720019404465
3010,ds,2005,strategy,Namco Bandai Games,E10+,5.833333333333333,0.509090909090909,2.630924637884734
1608,ps2,2007,shooter,Activision,M,1.7906976744186047,0.1242857142857142,1.5496275232821772
1985,x360,2016,action,Warner Bros. Interactive Entertainment,E10+,2.1621621621621623,0.0589147286821705,3.5770586702615086
1246,x360,2008,action,Ubisoft,M,1.1333333333333333,0.0232638888888888,1.343712058694527
2280,ps3,2008,racing,Take-Two Interactive,T,1.64,0.080392156862745,0.7361752203492956
3798,ps3,2010,misc,Mtv Games,T,1.4666666666666666,0.147457627118644,0.7480611309348951
3424,wii,2009,platform,Sega,E10+,1.0588235294117647,0.0346733668341708,1.920562252806045
3795,ps3,2017,role-playing,Nippon Ichi Software,T,3.25,0.3173913043478261,0.2618852799135724
3827,pc,2014,role-playing,Bethesda Softworks,M,2.9375,0.0008860205644279,3.665489284109484
3357,ps3,2010,misc,Sony Computer Entertainment,T,3.095238095238096,0.4875,2.476462650778351
2690,ds,2008,role-playing,Tecmo Koei,E10+,2.0,0.38,2.198189818240272
3750,ds,2012,action,Ubisoft,E10+,4.5,1.2,1.5085613351920988
2716,ps2,2005,adventure,Capcom,M,2.7096774193548385,0.173076923076923,0.2723301651607719
1066,ps4,2015,action,Warner Bros. Interactive Entertainment,M,1.2758620689655171,0.006076923076923,1.6117541236850297
1544,pc,2004,action,Take-Two Interactive,M,3.1333333333333333,0.0057217165149544,1.2430175914102684
4360,psp,2007,platform,Konami Digital Entertainment,E,5.0,0.3444444444444444,2.600835214888013
4406,ps2,2002,sports,Sony Computer Entertainment,E,3.6666666666666665,0.75,2.305787345721667
3490,x,2005,action,Activision,E,2.7241379310344827,0.6818181818181818,3.987590163988054
3807,ps3,2011,action,Disney Interactive Studios,T,3.5,0.7,2.88716260940568
3423,gc,2004,platform,Sega,E,2.111111111111111,0.0564285714285714,2.1106726215748246
2260,3ds,2019,action,Nintendo,T,1.1428571428571428,0.0223214285714285,1.423111267893792
2374,ps3,2008,racing,Capcom,E,3.095238095238096,0.6666666666666666,1.4140789726058074
756,ps4,2018,action,Nordic Games,M,7.363636363636363,0.3695652173913043,2.5061270813180747
2195,gba,2005,misc,Capcom,E,2.16,1.0375,0.7911165638239197
835,ds,2010,shooter,Southpeak Games,M,1.5,0.2135135135135135,1.1365267502472645
4286,ps3,2008,platform,Thq,E,2.125,0.7142857142857143,0.4536860581065013
2587,ps3,2007,racing,Electronic Arts,E10+,2.8076923076923075,0.1395348837209302,1.7504754523449235
2750,ps4,2018,shooter,Activision,T,2.903225806451613,0.0043323863636363,4.500016972712039
2711,3ds,2015,action,Namco Bandai Games,T,15.0,0.2923076923076922,1.064246080930462
329,x360,2009,platform,Capcom,M,1.0769230769230769,0.0829545454545454,0.0734094964341066
3373,x360,2012,action,Activision,E10+,2.2857142857142856,0.1692307692307692,0.786079830710924
3315,ps2,2008,action,Activision,E10+,3.1904761904761907,0.3461538461538461,3.4869009964163764
3171,ps2,2008,simulation,Konami Digital Entertainment,T,4.125,0.78,0.765968576587521
1439,x360,2008,misc,Microsoft Game Studios,E10+,1.0425531914893618,0.1677419354838709,2.1319982198314325
1776,ps3,2013,fighting,Warner Bros. Interactive Entertainment,T,2.108108108108108,0.0279151943462897,3.658210532879996
2595,wii,2009,shooter,Electronic Arts,E10+,5.076923076923077,0.6285714285714287,1.974491836438968
1201,gc,2005,racing,Nintendo,T,1.78,0.052760736196319,1.2391398325148146
1742,ps3,2015,role-playing,Compile Heart,T,2.894736842105264,0.0829787234042553,0.8842710510943236
1771,ps4,2017,action,Sony Computer Entertainment,T,0.8888888888888888,0.0026743398781313,3.5140230000825543
3367,ps3,2012,sports,Electronic Arts,T,1.7391304347826086,0.0926829268292682,1.9480929963000035
703,x360,2009,role-playing,Namco Bandai Games,T,2.272727272727273,0.1775510204081632,2.5333943212302668
3179,ps3,2015,role-playing,Deep Silver,M,4.307692307692308,0.0739130434782608,0.5900189199436374
2143,3ds,2014,sports,Nintendo,E,1.1896551724137931,0.0621621621621621,3.109348089977594
2856,ds,2011,role-playing,Nintendo,E,2.076923076923077,0.0671641791044776,1.684983893545298
2633,x360,2012,sports,Electronic Arts,E10+,1.7959183673469388,0.1084507042253521,0.8815610009253283
2827,psp,2008,action,Disney Interactive Studios,T,12.2,0.6363636363636364,0.3605290755045305
4245,wii,2012,role-playing,Rising Star Games,T,2.0588235294117645,0.3526315789473684,2.866813618615605
1905,x360,2010,role-playing,Microsoft Game Studios,M,1.25,0.1204081632653061,1.63053045491481
3801,ps3,2010,sports,Take-Two Interactive,E,4.052631578947368,0.6,1.6410369568112726
1286,ps3,2013,sports,Electronic Arts,E,1.7450980392156863,0.0343347639484978,5.4887581468706665
2160,x360,2009,role-playing,Microsoft Game Studios,M,1.2297297297297298,0.0051116333725029,5.688504318639186
245,gba,2006,role-playing,"Destination Software, Inc",T,4.470588235294118,0.5909090909090909,3.026344669731785
4144,x360,2011,action,Activision,T,1.1132075471698113,0.2233333333333333,2.235697858964847
1854,ps2,2004,sports,Konami Digital Entertainment,T,2.7916666666666665,1.2857142857142858,0.9376245176024144
2905,ps3,2009,sports,Konami Digital Entertainment,E,3.8947368421052633,0.1297872340425531,3.8806937751737327
1800,x,2005,role-playing,Microsoft Game Studios,M,1.0595238095238095,0.0761061946902654,0.4706041143435733
3898,wiiu,2016,action,Nintendo,T,1.162162162162162,0.0247058823529411,3.869855987241194
3459,pc,2017,role-playing,Ubisoft,M,1.7708333333333333,0.0049227246708643,1.2839493437185787
3041,ps4,2019,shooter,Capcom,M,3.1578947368421053,0.067,2.7307565498086803
1287,wiiu,2015,action,Electronic Arts,E,2.4642857142857144,0.1265306122448979,0.0167836536381708
2583,ps2,2007,racing,Electronic Arts,T,2.2777777777777777,0.0659420289855072,6.737519660655973
870,gc,2006,role-playing,Namco Bandai Games,E,13.75,0.4263157894736842,0.6760434902401176
4,x360,2009,action,Activision,T,0.9420289855072465,0.0999999999999999,3.206922527517224
3710,x360,2014,shooter,Electronic Arts,M,1.1384615384615384,0.0408045977011494,2.058071742021818
4339,wii,2009,misc,Nintendo,E,1.4651162790697674,0.0396551724137931,2.498844786524952
2257,wii,2009,shooter,Nintendo,T,1.4516129032258065,0.0180894308943089,3.2048998120618206
2922,ds,2009,puzzle,Nintendo,E10+,1.3870967741935485,0.0828828828828828,3.0491820728316825
4081,wii,2007,action,Ubisoft,M,5.083333333333333,0.4625,0.268316708405518
3704,psv,2016,role-playing,Namco Bandai Games,T,2.392857142857143,0.0575757575757575,1.7360552177503896
20,ps4,2016,action,Telltale Games,M,2.8125,0.0401360544217687,0.9461770275682136
1790,wii,2011,action,Sega,T,3.142857142857143,0.875,1.9786191632278831
774,pc,2011,role-playing,Sony Online Entertainment,T,2.6666666666666665,0.0279835390946502,1.2765848068932344
288,pc,2007,shooter,Electronic Arts,T,1.6666666666666667,0.0207951070336391,2.493520615679208
1294,ps3,2010,sports,Electronic Arts,E,1.7027027027027026,0.3631578947368421,2.8893654518504333
572,pc,2012,simulation,Focus Home Interactive,E,4.117647058823529,0.1461538461538461,2.370867620531312
3105,ps2,2005,shooter,Tdk Mediactive,T,3.6,1.0625,0.4020364937315374
3175,xone,2019,racing,Milestone S.R.L,E,7.875,0.3727272727272727,1.0321583772430685
2507,x360,2015,sports,Take-Two Interactive,E,3.782608695652174,0.0326666666666666,0.8765574969088221
1558,x,2007,shooter,Activision,T,6.727272727272728,0.219047619047619,0.3455596107898497
1087,ps3,2007,action,Tecmo Koei,T,2.0689655172413794,0.43125,1.8411854140806767
513,ps4,2019,action,Stainless Games,M,1.821428571428572,0.141025641025641,0.6628236979286056
4394,pc,2010,role-playing,Activision,T,1.9361702127659568,0.0080042689434365,1.8785242745502944
636,gc,2006,shooter,Sci,T,3.263157894736842,0.6461538461538462,1.7568185587266454
2858,ds,2007,role-playing,Nintendo,E,3.2857142857142856,0.152,3.744356026550777
